userName,score,at,content
Pengguna Google,5,2025-04-21 07:43:27,Suka dengan aplikasi ini murah dan gratis ongkir tapi datengnya agak lama dan kurirnya datangnya pasti mau Maghrib dan kalau akun baru pasti gratis ongkir thank you saya sekarang selalu belanja di sini tapi ya walaupun ada + - nya sih😚😚😚😚😚😚😚😚😚😚😚😚😚😚😚😚😚😚😚😚😚😚😚😚😚😚😚😚😚😚😘😚😚😚😚😚😚😺😺😺😺😸😺😺😺😺😸😺😺😺😸🙈😺😸😸😸😸😸😸😸😸😸😸😸😸😸😸😺😺😸😺😺😺😺😽😽😽😽😽😽😽😽😽😽😽😽😼😼😽😽😽😼😽🖤🖤🖤🖤🖤🖤🖤🤍🤍🤍🖤🤍🖤🤍🖤🤍🖤🤍🖤🤍🖤🤍🖤🤍🖤🤍🖤🤍🖤🤍🖤🤍🖤🤍🖤💘🖤💘🖤i
Pengguna Google,5,2025-04-21 07:41:41,smg sukses
Pengguna Google,5,2025-04-21 07:39:14,bagusss
Pengguna Google,5,2025-04-21 07:39:07,cepat n bagus
Pengguna Google,5,2025-04-21 07:38:56,saya selama pesan dishopee barangnya selalu bagus
Pengguna Google,5,2025-04-21 07:38:34,banyak voucher
Pengguna Google,5,2025-04-21 07:38:19,Min mohon bantuan ny yah knp bli pulsa n pln tidak bisa menggunakan chasback y. Mohon diperbaiki kak. Plis
Pengguna Google,5,2025-04-21 07:38:17,sangat memuaskan memakai aplikasi shopee
Pengguna Google,5,2025-04-21 07:36:31,mantap
Pengguna Google,4,2025-04-21 07:35:26,mantap
Pengguna Google,5,2025-04-21 07:35:06,THANK YOU DEVELOPERRRRR
Pengguna Google,1,2025-04-21 07:34:48,"plis shopee kurir nama panca indra lesmana di daerah bangka barat jebus,harap di proses,prilaku buruk antar paket susah,daerah sini bnyk yng gk suka dia"
Pengguna Google,5,2025-04-21 07:34:37,baik
Pengguna Google,2,2025-04-21 07:33:00,"kendala saat co, selalu di batalin sama sistem, makin ngga jelas"
Pengguna Google,5,2025-04-21 07:32:18,pelayanan bagus sekarang sdh bisa COD terus pertahankan dan tetap tingkatkan lagi biar jauh lebih baik. sukses terus buat shopee
Pengguna Google,5,2025-04-21 07:31:07,"Siip, Pek Nget, Joss Gandhos Howos-Howos."
Pengguna Google,5,2025-04-21 07:31:05,mantaaapppp....best
Pengguna Google,5,2025-04-21 07:31:00,bagus kali Shopee 🔥🔥
Pengguna Google,5,2025-04-21 07:30:04,selalu akurat barang nya
Pengguna Google,5,2025-04-21 07:29:50,sesuai harapan. jika di shoopee ada toko yang menipu langsung di blokir...
Pengguna Google,5,2025-04-21 07:29:43,sangat senang blanja di shopee.prodaknya murah2 tapi nggak murahan. ada diskonnya lagi.shopee ok banget deh...👌
Pengguna Google,5,2025-04-21 07:29:30,shope oke
Pengguna Google,5,2025-04-21 07:26:47,👍🏻💯 lebih mudah
Pengguna Google,4,2025-04-21 07:25:52,Joossssss
Pengguna Google,2,2025-04-21 07:25:39,seperti di batasi waktunya. belum seslesai mencari produc coneksi terputus.
Pengguna Google,5,2025-04-21 07:25:03,selalu puas belanja ditoko Oren ini bnyk voucher
Pengguna Google,5,2025-04-21 07:23:15,the best number 1
Pengguna Google,1,2025-04-21 07:22:39,"pelayan buruk,sangat buruk,proses pengajuan pengembalian dana/barang ribet dan bukti ditolak trs,TDK ada kejelasan dn informasi yg akurat dan jelas terkait pembatalan pengajuan,sangat buruk ...... bintang 1 pun TDK mau sya kasih terkait pelayanan shoppe,kenapa ..para seller diijinkan menjual barang(hp)palsu"
Pengguna Google,5,2025-04-21 07:22:08,good jobs
Pengguna Google,5,2025-04-21 07:22:02,pelayanan customer bagus
Pengguna Google,1,2025-04-21 07:21:20,sekarang tidak bs cod dan malah dapat notif dr shoope katanya pengiriman dibatalkan. padahal tiba di kota sy sj gak eh kok malah tiba² batal krn pembeli tdk ada ditenpat.. tidak pernah retur juga sebelumnya tp belanja cod nya malah di blokir. mengecewakan
Pengguna Google,5,2025-04-21 07:20:25,"mohon di perbaiki sistem shopee, terutama pada ekspedisi pengiriman, banyak kejadian karna proses pengantaran dari pihak jasa ekspedisi shopee atau pihak lain, banyak yang komplain yang dampaknya pada toko yang jadi sasaran, padahal kalo untuk ekspedisi bukan kesalahan toko, setidaknya jika ekspedisi dari shopee jika ada kendala dapat menginformasikan terkait kendalanya pada pihak penerima, kasihan toko yang ingin memaksimalkan rating nya malah jadi buruk karna dari jasa ekspedisi pengiriman"
Pengguna Google,5,2025-04-21 07:19:33,kurirnya baik
Pengguna Google,5,2025-04-21 07:17:34,ok
Pengguna Google,4,2025-04-21 07:14:39,kebanyakan Syarat dan ketentuan bikin Ribet.
Pengguna Google,5,2025-04-21 07:13:07,"kalau bukan belanja di shopee belum tentu saya mampu membeli nya , selalu ditipu orang-orang toko"
Pengguna Google,1,2025-04-21 07:12:58,"bisa gak kalo setiap buka aplikasi Shopee gk langsung ke shopee Live, berisik! & ganggu"
Pengguna Google,3,2025-04-21 07:12:37,pejual yg salah tp yg diblokir pembeli tdk adil
Pengguna Google,5,2025-04-21 07:12:31,sangat membantu buat saya
Pengguna Google,4,2025-04-21 07:11:57,"Tidak murah, dibilang gak murah suruh tambahin bintang"
Pengguna Google,5,2025-04-21 07:11:11,"pelayanan bagus,tdk mengecewakan trm kasih shopee mempermudah belanja kami 🙏👍"
Pengguna Google,5,2025-04-21 07:10:56,baik
Pengguna Google,5,2025-04-21 07:10:45,aplikasi ini sangat bagus
Pengguna Google,5,2025-04-21 07:10:16,"Respon cepat, pengiriman tepat"
Pengguna Google,5,2025-04-21 07:09:35,shoope mantep pollll
Pengguna Google,5,2025-04-21 07:09:27,bagus
Pengguna Google,2,2025-04-21 07:08:36,"SHOPEE SHOPEE UDA TAU PENGIRIMANNYA LELET, MALAH GA KERJA SAMA SAMA J&T PERBAIKI DULU ITU SISTEM PENGIRIMANNYA!!! LELET BENER TAMBAH PERSONIL"
Pengguna Google,5,2025-04-21 07:08:27,karena saya sifatnya belajar segala sesuatunya dari pertama kali aplikasinya selalu mengikuti sampai bener bener faham belanja online itu baiknya gimana dan dapet terima kasih shopee 🙏
Pengguna Google,1,2025-04-21 07:08:25,aplikasi nya lemot banget makin kesini
Pengguna Google,5,2025-04-21 07:06:57,paketnya dh sampai trimksh sesuay ekfetasi
Pengguna Google,5,2025-04-21 07:06:15,"selama pesan di shope barang yang datang selalu sesuai, 👍"
Pengguna Google,5,2025-04-21 07:05:32,ya kalau bisa spinjam nya limit nya di tambahin dan payleter nya juga.sdh langganan belum di tambah limit nya.
Pengguna Google,4,2025-04-21 07:05:19,"kasih bintang 4 dulu deh abis pengirimannya sering d tunda & tdk ada kabar,walopun akhirnya keterima jg brgnya"
Pengguna Google,5,2025-04-21 07:04:40,barang yg dtng slalu sesuai dengan harapan
Pengguna Google,5,2025-04-21 07:04:16,isdebes lah shopee
Pengguna Google,1,2025-04-21 07:04:06,Aplikasi udah di download masih muncul iklan di paksa lagi
Pengguna Google,3,2025-04-21 07:01:56,pesan sapakbor kolong kurirny ogAh ogah sudah gonta.ganti toko masih saja mandek di tangerang selan yang dari luar jakarta lebih cepat ketimbang pesan masih wilayah jakarta sopy makin buruk pelayAnny
Pengguna Google,5,2025-04-21 07:00:39,shopee👍👍
Pengguna Google,5,2025-04-21 06:58:11,good
Pengguna Google,5,2025-04-21 06:57:59,banyak promo menarik gratis ongkir. Terima kasih
Pengguna Google,5,2025-04-21 06:57:34,bagus n mantap blnja disini
Pengguna Google,5,2025-04-21 06:53:56,sangat membantu ..
Pengguna Google,5,2025-04-21 06:53:11,pelayanan baik memuaskan
Pengguna Google,5,2025-04-21 06:52:55,baik
Pengguna Google,5,2025-04-21 06:52:46,bagus
Pengguna Google,5,2025-04-21 06:50:46,Good
Pengguna Google,5,2025-04-21 06:50:40,terima kasih shopee
Pengguna Google,5,2025-04-21 06:50:33,lebih cepat lebih murah
Pengguna Google,5,2025-04-21 06:49:58,i love shopee
Pengguna Google,5,2025-04-21 06:49:49,ok
Pengguna Google,5,2025-04-21 06:49:47,shope ok
Pengguna Google,5,2025-04-21 06:49:16,nice
Pengguna Google,3,2025-04-21 06:48:52,"kenapa apk nya sekarang agak lemot,tolong di perbaiki bug nya,terima kasih"
Pengguna Google,5,2025-04-21 06:48:34,puaas
Pengguna Google,5,2025-04-21 06:48:07,mantap
Pengguna Google,5,2025-04-21 06:47:52,bagus banget aku pernah dapat gratis ongkir
Pengguna Google,5,2025-04-21 06:47:46,"udah bertahun2 bersama Shopee, Alkhamdulillah sangat puas. shopee terbaik 👍👍"
Pengguna Google,5,2025-04-21 06:47:42,saya suka
Pengguna Google,5,2025-04-21 06:46:47,saya senang semua pesanan dan pelayanan sangat baikk saya kasih bintangg 5 dari segi mana pun
Pengguna Google,5,2025-04-21 06:46:46,good
Pengguna Google,5,2025-04-21 06:46:22,semoga lebih banyak menarik dan vouchernya ya. apalagi kami yg sudah banyak kali berbelanja di shopi ini
Pengguna Google,3,2025-04-21 06:46:04,iklan nya itu lhooo
Pengguna Google,5,2025-04-21 06:45:40,kenpa tiba-tiba gak bisa COD tolong lahh eyke belanja sebulan sekali barang masuk lohh
Pengguna Google,5,2025-04-21 06:44:43,ok sajalah pokoknya
Pengguna Google,5,2025-04-21 06:44:34,👍🏽👍🏽👍🏽
Pengguna Google,5,2025-04-21 06:44:12,mantap 👍👍
Pengguna Google,5,2025-04-21 06:44:02,terima kasih atas pengiriman nya dengan baik.
Pengguna Google,5,2025-04-21 06:43:26,pengembalian tidak ribet. simpel.
Pengguna Google,5,2025-04-21 06:43:11,bagus bagus buat duit saya habis tapi barang-barang nya baguss poll
Pengguna Google,5,2025-04-21 06:42:38,ok
Pengguna Google,5,2025-04-21 06:40:48,best pokoke
Pengguna Google,1,2025-04-21 06:40:45,Intinya kecewa
Pengguna Google,4,2025-04-21 06:39:24,tingkatkan
Pengguna Google,1,2025-04-21 06:38:43,"gimana sih , ibu saya gk punya apk shopee tapi ada barang dateng ke rmh nama bener alamat juga bener gimana return nya harga 159.000 lagi , soal keamanan sih oke tapi soal pemesanan pake alamat sama nama orang nya kaga oke ,udh 2 kali terjadi hal seperti ini"
Pengguna Google,2,2025-04-21 06:34:42,"jelek banget tiap kali buka aplikasi selalu menonton video,percuma juga clear cache sama aja setiap buka aplikasi selalu menonton video terlebih dahulu"
Pengguna Google,5,2025-04-21 06:34:10,cukup puaaaas
Pengguna Google,5,2025-04-21 06:33:21,selama ini shopee masih terbaik bgtt makasih dah ada yakk
Pengguna Google,5,2025-04-21 06:32:21,Membantu
Pengguna Google,5,2025-04-21 06:32:16,sgt berguna dn bermanfaat
Pengguna Google,5,2025-04-21 06:31:08,sangat puas
Pengguna Google,5,2025-04-21 06:30:05,secara keseluruhan memuaskan tinggal kecepatan kirim yg mngkn perlu diperbaharui sedikt jika memungkinkan cukuplah 2-3 hari sdh diterima.
Pengguna Google,5,2025-04-21 06:29:13,sip lah
Pengguna Google,5,2025-04-21 06:28:59,mantab
Pengguna Google,5,2025-04-21 06:28:05,Alhamdulillah shoppe oke
Pengguna Google,5,2025-04-21 06:27:02,"belanja mudah, banyak diskon saat live, produk bagus"
Pengguna Google,5,2025-04-21 06:26:35,sangat puas
Pengguna Google,3,2025-04-21 06:25:53,keren banget shoppe cuman kok lama pesanan saya masih dikemas aja tuh
Pengguna Google,5,2025-04-21 06:25:43,pengiriman sesuai pesanan
Pengguna Google,5,2025-04-21 06:25:40,sangat membantu ibu rumah tangga dlm berbelanja 👍😁
Pengguna Google,5,2025-04-21 06:25:27,ok mari belanja di shoppe
Pengguna Google,5,2025-04-21 06:24:50,baik
Pengguna Google,5,2025-04-21 06:24:40,sy selalu merasa puas selalu belanja ke shopee dan g pernah kecewa dng kwalitas barang2 yg sy beli dari shopee.
Pengguna Google,5,2025-04-21 06:24:40,selalu puaass blnja dsni
Pengguna Google,5,2025-04-21 06:23:49,puas belanja di Shopee selalu amanah
Pengguna Google,5,2025-04-21 06:21:38,sangat membantu
Pengguna Google,3,2025-04-21 06:21:07,pengiriman lama semenjak ngk pakai jnt
Pengguna Google,5,2025-04-21 06:19:32,terjangkau dan semua real pic
Pengguna Google,5,2025-04-21 06:19:25,Apk belanja pling bgus menurut ku❤
Pengguna Google,3,2025-04-21 06:17:23,Sangat mudah dipakai dan baik
Pengguna Google,5,2025-04-21 06:15:36,semoga selalu amanah tokonya dan menjaga kualitas pesanan konsumen
Pengguna Google,5,2025-04-21 06:13:34,mantap bagus bgt
Pengguna Google,5,2025-04-21 06:12:28,sangat bagus
Pengguna Google,5,2025-04-21 06:12:25,"Sejauh ini ngga pernah kecewa kalau ngirim barang dari shopee selalu dapat voucher gratis ongkir, selalu makin lebih baik lagi deh shopee nya"
Pengguna Google,5,2025-04-21 06:12:08,working app
Pengguna Google,5,2025-04-21 06:10:40,setiap belanja online pasti di shopee
Pengguna Google,5,2025-04-21 06:08:47,matepp lahh
Pengguna Google,1,2025-04-21 06:07:16,shopee ga ada otak lagi main game tiba tiba ke shopee
Pengguna Google,1,2025-04-21 06:06:37,"layanan shopee sangatlah buruk, pengembalian dana sangat merepotkan, sangat di persulit, tidak ada perlindungan terhadap konsumen, sudah jadi member platinum pun percuma, sangat2 kecewa dengan aplikasi ini, ...."
Pengguna Google,5,2025-04-21 06:06:13,aplikasi sangat membantu dalam pembelian online
Pengguna Google,2,2025-04-21 06:05:20,pesanan sering terlambat
Pengguna Google,4,2025-04-21 06:04:50,pesanan cepat
Pengguna Google,5,2025-04-21 06:04:09,the best
Pengguna Google,5,2025-04-21 06:04:01,bgus
Pengguna Google,5,2025-04-21 06:02:24,good
Pengguna Google,5,2025-04-21 06:01:38,"suka dengan aplikasi ini, pengiriman cepat, amanah, murah, ada vouchernya lagi pokoknya good la"
Pengguna Google,1,2025-04-21 06:00:16,tidak bisa memblokir toko.
Pengguna Google,5,2025-04-21 05:58:54,Good 👍
Pengguna Google,5,2025-04-21 05:57:36,bgusssss bgttt
Pengguna Google,5,2025-04-21 05:57:05,"menyenangkan belanja di sopee, barang yang tidak sesuai bisa di kembalikan. thnxk sopee tingkatkn kualitas trs....semoga smkin berjaya."
Pengguna Google,5,2025-04-21 05:56:49,Bagus dan baik pelayanannya
Pengguna Google,5,2025-04-21 05:56:33,bagus
Pengguna Google,5,2025-04-21 05:55:42,bagus...puass..
Pengguna Google,5,2025-04-21 05:53:55,"terima kasih buat sopi, kedepan nya semoga lancar terus.."
Pengguna Google,5,2025-04-21 05:53:51,bagus
Pengguna Google,5,2025-04-21 05:52:52,ok
Pengguna Google,5,2025-04-21 05:52:52,cepat dan akurat dengan belanja di sopi
Pengguna Google,5,2025-04-21 05:52:41,"trimakasih ,pelayanannya baik"
Pengguna Google,5,2025-04-21 05:52:35,sangat membantu
Pengguna Google,5,2025-04-21 05:51:22,cepat & tepat
Pengguna Google,4,2025-04-21 05:50:14,suka banget
Pengguna Google,3,2025-04-21 05:48:41,susahnya dapat driver/ kurir
Pengguna Google,1,2025-04-21 05:48:10,buat shope tolong yang perprisonal dong.saya kecewa sama pihak pengiriman dan tolong cari kurir yang amanah dan tepat waktu.
Pengguna Google,5,2025-04-21 05:48:09,Karena setiap saya beli barang bisa di kembalikan
Pengguna Google,5,2025-04-21 05:47:54,"bang barang cukup bagus dan harga harganya sangat menarik dan pantastik,kirimannya cepat."
Pengguna Google,5,2025-04-21 05:47:37,bagus
Pengguna Google,4,2025-04-21 05:46:11,"saya beri 4 dulu sisanya nyusul,, jangan debat ok😅"
Pengguna Google,5,2025-04-21 05:45:19,ok
Pengguna Google,4,2025-04-21 05:44:55,oke
Pengguna Google,5,2025-04-21 05:44:05,senang belanja di shopee
Pengguna Google,1,2025-04-21 05:43:57,kenapa beli tidak bisa malah eror mohon di perbaiki
Pengguna Google,5,2025-04-21 05:43:40,bagus
Pengguna Google,5,2025-04-21 05:43:30,"Pengiriman Cepat, Banyak promo"
Pengguna Google,5,2025-04-21 05:42:42,Bermanfaat buat Cari semua yang di butuhkan
Pengguna Google,5,2025-04-21 05:42:16,app luarbiasa
Pengguna Google,5,2025-04-21 05:41:55,bagus banyak diskon juga terutama saat pembelian live
Pengguna Google,1,2025-04-21 05:39:57,diskon makin dikit
Pengguna Google,5,2025-04-21 05:39:20,sangat membantu
Pengguna Google,5,2025-04-21 05:39:03,sangat mambantu dalam jual beli
Pengguna Google,5,2025-04-21 05:38:54,nice
Pengguna Google,5,2025-04-21 05:38:27,aplikasi nya sangat berguna untuk jual beli di online dan nbaguss
Pengguna Google,5,2025-04-21 05:37:25,👍🏻
Pengguna Google,5,2025-04-21 05:36:53,"shoping shopee slalu,,,👍"
Pengguna Google,5,2025-04-21 05:36:53,aplikasi nya bagus
Pengguna Google,5,2025-04-21 05:36:00,mantappppp
Pengguna Google,5,2025-04-21 05:34:09,waww bagus nya
Pengguna Google,5,2025-04-21 05:33:56,rekom
Pengguna Google,5,2025-04-21 05:33:39,sangatembantu saya dalam mencari barang yg saya butuhkann..
Pengguna Google,5,2025-04-21 05:33:21,Perbanyak voucher dan perbesar nilai voucher walaupun selama ini sdh ada mksh.
Pengguna Google,5,2025-04-21 05:33:20,shoope paling pas tuk berbelanja online dan pengirimanya jg cepat semoga makin kedepannya tetep makin bagus dan lebih baik
Pengguna Google,5,2025-04-21 05:32:45,Terpercaya sangat membantu..Sukses sllu.
Pengguna Google,5,2025-04-21 05:32:25,"Luar biasa ecomerce shopee, marketplace populer. Mitranya banyak, punya banyak divisi dari fintech lending sampai kurir. Pintar2nya kita milih mitra shopee kalau belanja online meskipun Shopee memberikan layanan pengembalian barang gratis. Yang mantap, Ada aplikasi tersendiri 'ShopeePay' sebagai alat pembayaran di merchant2 mitra Shopee. Bisa digunakan secara offline."
Pengguna Google,5,2025-04-21 05:31:59,sangat memuaskan
Pengguna Google,4,2025-04-21 05:30:37,bagus
Pengguna Google,3,2025-04-21 05:30:33,"Shopee sering terlambat memberikan barang kepada konsumen, seperti saya , barang yg saya pesan datang pada tanggal 19 namun sampai sekarang belum sampai , apakah ini yg di namakan tepat waktu? mohon di perhatikan shopee"
Pengguna Google,5,2025-04-21 05:30:03,terima kasih
Pengguna Google,1,2025-04-21 05:30:00,"apa ini, semenjak J&T sdh sdh tidak ada mau pesan barang jadi takut apa lagi jasa kirim exp expres di tambah tidak ada fitur COD, jadi tambah gk yakin barang bakal di anter ke rumah. belajar dari pengalaman oke"
Pengguna Google,1,2025-04-21 05:27:46,Shopee Makin Jelek Banyak Barang yg tidak bisa kita COD dan banyak juga yang tidak bisa di bayar paki Shopeepay Saya rugi uang gara2 deposit tapi tidak bisa di gunakan app paling buruk
Pengguna Google,1,2025-04-21 05:27:21,lama bnget buat kirim nya melewati batas kirim kocak
Pengguna Google,5,2025-04-21 05:25:07,Barang bagus. ok mantap. makasih
Pengguna Google,5,2025-04-21 05:24:54,sangat membantu untuk orang yg malas keluar eumah
Pengguna Google,3,2025-04-21 05:24:29,"kenapa setiap buka shopee langsung ke video live ,dan susah banget di kembalikan ke beranda...jadi males buka shopee"
Pengguna Google,5,2025-04-21 05:24:15,𝑎𝑘𝑢 𝑠𝑢𝑘𝑎 𝑎𝑝𝑙𝑖𝑘𝑎𝑠𝑖 𝑠ℎ𝑜𝑝𝑒𝑒 𝑔𝑎𝑘 𝑢𝑠𝑎ℎ 𝑘𝑒 𝑝𝑎𝑠𝑎𝑟 𝑒𝑛𝑎𝑘 𝑑𝑖 𝑟𝑢𝑚𝑎ℎ 𝑎𝑗𝑎 𝑑𝑎𝑛 𝑔𝑎𝑚𝑝𝑎𝑛𝑔 𝑔𝑎𝑘 𝑟𝑖𝑏𝑒𝑡
Pengguna Google,4,2025-04-21 05:23:04,puas tingkatkan lagi keamanan konsumen ya
Pengguna Google,5,2025-04-21 05:22:55,keereeen saya suka suka
Pengguna Google,5,2025-04-21 05:22:52,mantul
Pengguna Google,5,2025-04-21 05:22:40,blanja online lebih gampang pengiriman sesuai barang yg di cari pasti ada
Pengguna Google,5,2025-04-21 05:21:52,soopee keren💗🥰☺️💔💔
Pengguna Google,5,2025-04-21 05:20:58,harga murah dan amanah
Pengguna Google,5,2025-04-21 05:20:14,siiiiip
Pengguna Google,1,2025-04-21 05:18:48,"sumpah parah banget system shopee, udah co tiba2 di batalkan otomatis.gak mau rugi tapi sok-sokan ngasih promo.giliran promo di pake di cancel otomatis."
Pengguna Google,1,2025-04-21 05:18:36,"Beli voucher Shopeefood Deals, kirain udah fix harganya segitu. Ternyata harus bayar ongkir juga 🤦🤦🤦"
Pengguna Google,5,2025-04-21 05:17:59,ok
Pengguna Google,5,2025-04-21 05:15:32,memuas kn
Pengguna Google,5,2025-04-21 05:14:54,puas dengan seller shopee..
Pengguna Google,1,2025-04-21 05:13:57,"tolong dong buat pihak shopee nih, saya mengalami keganjalan, barang yg masih di tunggu"" tiba"" di batalkan pesanan padahal saya sendiri tidak membuat pembatalan kok bisa terjadi seperti ini,,."
Pengguna Google,5,2025-04-21 05:13:55,"aplikasi yg sangat membantu buat kami tim yg mageran,... 🙏🏻🙏🏻🙏🏻"
Pengguna Google,5,2025-04-21 05:13:55,Trmksh shopee sudah bantu kebutuhan usaha sy mg sukses sll Aammin 🙏
Pengguna Google,1,2025-04-21 05:13:37,"Ketika JNT belum diputus mitra adalah jasa kirim andalan tercepat pengiriman luar Jawa, terlambat-lambatnya belum pernah terlambat sampai 1 Minggu. diganti SPX SAMPAH SERING TERLAMBAT 1 MINGGU Bahkan ADA 2 MINGGU. kalau mau monopoli semuanya seharusnya sudah siap resiko!!!!!"
Pengguna Google,5,2025-04-21 05:13:24,puas dg pelayanannya sopo okeh ...cuman pengiriman suka agak lambat
Pengguna Google,4,2025-04-21 05:12:38,Good 👍👍👍👍
